modulus,mask_proportion,shots,successes
5173,0.9,155000,4037.83642578125
5173,0.01,155000,38603.421875
5177,0.0,155000,41267.21484375
5177,0.5,155000,20632.75390625
5177,0.1,155000,37409.921875
5177,0.9,155000,4156.04931640625
5177,0.01,155000,40965.6171875
5183,0.0,155000,58259.1484375
5183,0.5,155000,28010.275390625
5183,0.1,155000,51947.6796875
5183,0.9,155000,5772.36669921875
5183,0.01,155000,58064.21484375
5191,0.0,155000,63352.359375
5191,0.5,155000,32583.3828125
5191,0.1,155000,56989.68359375
5191,0.9,155000,6329.11865234375
5191,0.01,155000,63037.296875
5195,0.0,155000,85202.2265625
5195,0.5,155000,45232.609375
5195,0.1,155000,78117.3828125
5195,0.9,155000,8669.189453125
5195,0.01,155000,84487.328125
5199,0.0,155000,67741.7734375
5199,0.5,155000,35394.11328125
5199,0.1,155000,61967.9921875
5199,0.9,155000,6879.5615234375
5199,0.01,155000,67158.203125
5201,0.0,155000,47247.6796875
5201,0.5,155000,23939.501953125
5201,0.1,155000,42971.27734375
5201,0.9,155000,4770.630859375
5201,0.01,155000,46863.375
5207,0.0,155000,66038.9140625
5207,0.5,155000,34890.80078125
5207,0.1,155000,59730.2890625
5207,0.9,155000,6639.96044921875
5207,0.01,155000,65715.265625
5213,0.0,155000,70756.40625
5213,0.5,155000,35253.703125
5213,0.1,155000,63796.14453125
5213,0.9,155000,7084.15673828125
5213,0.01,155000,69916.765625
5219,0.0,155000,82224.2265625
5219,0.5,155000,39701.47265625
5219,0.1,155000,74611.9375
5219,0.9,155000,8284.7294921875
5219,0.01,155000,81666.8515625
5221,0.0,155000,39150.34765625
5221,0.5,155000,19756.908203125
5221,0.1,155000,35435.640625
5221,0.9,155000,3932.165771484375
5221,0.01,155000,38791.56640625
5223,0.0,155000,66427.5078125
5223,0.5,155000,34726.42578125
5223,0.1,155000,60654.9921875
5223,0.9,155000,6732.4599609375
5223,0.01,155000,65818.3828125
5241,0.0,155000,50089.7109375
5241,0.5,155000,27117.666015625
5241,0.1,155000,46393.7890625
5241,0.9,155000,5161.0712890625
5241,0.01,155000,49692.41015625
5245,0.0,155000,88917.6171875
5245,0.5,155000,45040.62109375
5245,0.1,155000,80612.609375
5245,0.9,155000,8961.9755859375
5245,0.01,155000,88016.8046875
5249,0.0,155000,55735.40625
5249,0.5,155000,28935.0390625
5249,0.1,155000,51185.953125
5249,0.9,155000,5691.544921875
5249,0.01,155000,55471.234375
5251,0.0,155000,73687.8828125
5251,0.5,155000,36788.66015625
5251,0.1,155000,66168.0
5251,0.9,155000,7352.638671875
5251,0.01,155000,73413.1796875
5255,0.0,155000,79072.703125
5255,0.5,155000,43185.65234375
5255,0.1,155000,74065.421875
5255,0.9,155000,8235.2236328125
5255,0.01,155000,78624.0546875
5257,0.0,155000,38179.97265625
5257,0.5,155000,18784.287109375
5257,0.1,155000,35386.81640625
5257,0.9,155000,3933.38330078125
5257,0.01,155000,37879.10546875
5259,0.0,155000,72690.921875
5259,0.5,155000,36957.25390625
5259,0.1,155000,66138.2109375
5259,0.9,155000,7349.44384765625
5259,0.01,155000,72160.3046875
5263,0.0,155000,58457.6328125
5263,0.5,155000,28923.970703125
5263,0.1,155000,53290.6953125
5263,0.9,155000,5909.349609375
5263,0.01,155000,58015.6015625
5267,0.0,155000,58297.7578125
5267,0.5,155000,29517.94921875
5267,0.1,155000,53052.875
5267,0.9,155000,5901.18505859375
5267,0.01,155000,58024.50390625
5269,0.0,155000,46405.140625
5269,0.5,155000,23180.509765625
5269,0.1,155000,41850.87109375
5269,0.9,155000,4647.64404296875
5269,0.01,155000,45985.5546875
5277,0.0,155000,56185.5625
5277,0.5,155000,29746.267578125
5277,0.1,155000,51686.6875
5277,0.9,155000,5743.37939453125
5277,0.01,155000,55729.67578125
5287,0.0,155000,83283.015625
5287,0.5,155000,44412.640625
5287,0.1,155000,78703.4296875
5287,0.9,155000,8760.013671875
5287,0.01,155000,82942.4453125
5293,0.0,155000,33378.54296875
5293,0.5,155000,17589.78515625
5293,0.1,155000,30588.166015625
5293,0.9,155000,3401.679931640625
5293,0.01,155000,33223.27734375
5299,0.0,155000,56331.58203125
5299,0.5,155000,28414.830078125
5299,0.1,155000,51717.61328125
5299,0.9,155000,5747.09619140625
5299,0.01,155000,55921.9921875
5305,0.0,155000,64619.34375
5305,0.5,155000,34761.6328125
5305,0.1,155000,59802.78515625
5305,0.9,155000,6641.53173828125
5305,0.01,155000,64167.23046875
5311,0.0,155000,72325.484375
5311,0.5,155000,36016.484375
5311,0.1,155000,65634.765625
5311,0.9,155000,7293.05859375
5311,0.01,155000,71948.1328125
5315,0.0,155000,78025.9765625
5315,0.5,155000,41719.546875
5315,0.1,155000,73600.921875
5315,0.9,155000,8172.27587890625
5315,0.01,155000,77589.7265625
5317,0.0,155000,63756.39453125
5317,0.5,155000,33514.17578125
5317,0.1,155000,58494.05859375
5317,0.9,155000,6505.28125
5317,0.01,155000,63317.9765625
5321,0.0,155000,82498.421875
5321,0.5,155000,43184.26953125
5321,0.1,155000,75907.4375
5321,0.9,155000,8427.4248046875
5321,0.01,155000,81976.03125
5327,0.0,155000,70285.765625
5327,0.5,155000,34892.14453125
5327,0.1,155000,63381.58203125
5327,0.9,155000,7040.89111328125
5327,0.01,155000,69700.140625
5331,0.0,155000,68940.078125
5331,0.5,155000,35059.61328125
5331,0.1,155000,62652.98828125
5331,0.9,155000,6949.9775390625
5331,0.01,155000,68347.7890625
5339,0.0,155000,60704.69140625
5339,0.5,155000,32459.8671875
5339,0.1,155000,56851.25390625
5339,0.9,155000,6325.078125
5339,0.01,155000,60514.75
5345,0.0,155000,63459.125
5345,0.5,155000,34221.51953125
5345,0.1,155000,58874.6953125
5345,0.9,155000,6547.16552734375
5345,0.01,155000,63064.61328125
5349,0.0,155000,61673.875
5349,0.5,155000,31819.376953125
5349,0.1,155000,56075.2890625
5349,0.9,155000,6234.267578125
5349,0.01,155000,61049.37890625
5353,0.0,155000,57325.43359375
5353,0.5,155000,27774.51171875
5353,0.1,155000,51901.921875
5353,0.9,155000,5761.31005859375
5353,0.01,155000,56844.859375
5357,0.0,155000,41343.03515625
5357,0.5,155000,20763.1953125
5357,0.1,155000,37850.20703125
5357,0.9,155000,4208.69287109375
5357,0.01,155000,41044.98828125
5359,0.0,155000,75013.2421875
5359,0.5,155000,37065.91015625
5359,0.1,155000,67394.734375
5359,0.9,155000,7489.76025390625
5359,0.01,155000,74173.6875
5361,0.0,155000,44006.765625
5361,0.5,155000,24797.00390625
5361,0.1,155000,41281.18359375
5361,0.9,155000,4592.4501953125
5361,0.01,155000,43768.94140625
5363,0.0,155000,66816.96875
5363,0.5,155000,33601.62890625
5363,0.1,155000,60697.23046875
5363,0.9,155000,6738.67578125
5363,0.01,155000,66426.5390625
5367,0.0,155000,71901.546875
5367,0.5,155000,36891.61328125
5367,0.1,155000,65189.30078125
5367,0.9,155000,7253.57421875
5367,0.01,155000,71228.7578125
5371,0.0,155000,65550.5
5371,0.5,155000,33222.46484375
5371,0.1,155000,60452.73828125
5371,0.9,155000,6723.89404296875
5371,0.01,155000,65185.8828125
5377,0.0,155000,37421.88671875
5377,0.5,155000,18412.41796875
5377,0.1,155000,33167.95703125
5377,0.9,155000,3682.7197265625
5377,0.01,155000,37079.953125
5383,0.0,155000,61094.734375
5383,0.5,155000,31296.806640625
5383,0.1,155000,56043.77734375
5383,0.9,155000,6221.52978515625
5383,0.01,155000,60719.01953125
5389,0.0,155000,88208.3515625
5389,0.5,155000,47322.9296875
5389,0.1,155000,81880.359375
5389,0.9,155000,9096.298828125
5389,0.01,155000,87536.421875
5401,0.0,155000,35257.24609375
5401,0.5,155000,19619.99609375
5401,0.1,155000,32890.91796875
5401,0.9,155000,3646.80078125
5401,0.01,155000,34987.90625
5403,0.0,155000,58111.68359375
5403,0.5,155000,29831.265625
5403,0.1,155000,52383.59765625
5403,0.9,155000,5811.86865234375
5403,0.01,155000,57485.6953125
5411,0.0,155000,65456.2890625
5411,0.5,155000,34142.18359375
5411,0.1,155000,59824.44921875
5411,0.9,155000,6643.8623046875
5411,0.01,155000,64973.46875
5429,0.0,155000,72381.3671875
5429,0.5,155000,36328.125
5429,0.1,155000,66154.515625
5429,0.9,155000,7352.9072265625
5429,0.01,155000,72083.9296875
5433,0.0,155000,38752.1015625
5433,0.5,155000,22649.42578125
5433,0.1,155000,36890.2265625
5433,0.9,155000,4096.31591796875
5433,0.01,155000,38567.375
5435,0.0,155000,84923.2578125
5435,0.5,155000,43105.7890625
5435,0.1,155000,78006.21875
5435,0.9,155000,8658.185546875
5435,0.01,155000,84238.421875
5447,0.0,155000,59663.71484375
5447,0.5,155000,31709.39453125
5447,0.1,155000,54957.8984375
5447,0.9,155000,6103.46044921875
5447,0.01,155000,59395.48046875
5455,0.0,155000,73251.78125
5455,0.5,155000,41109.34375
5455,0.1,155000,68492.0859375
5455,0.9,155000,7607.02001953125
5455,0.01,155000,72749.7734375
5459,0.0,155000,62771.62890625
5459,0.5,155000,31658.712890625
5459,0.1,155000,57511.8125
5459,0.9,155000,6391.43701171875
5459,0.01,155000,62620.23828125
5461,0.0,155000,33263.76953125
5461,0.5,155000,15861.96484375
5461,0.1,155000,28913.416015625
5461,0.9,155000,3209.681884765625
5461,0.01,155000,33037.87109375
5465,0.0,155000,67428.703125
5465,0.5,155000,34726.296875
5465,0.1,155000,62234.81640625
5465,0.9,155000,6927.45166015625
5465,0.01,155000,66916.7734375
5469,0.0,155000,77582.46875
5469,0.5,155000,38594.5703125
5469,0.1,155000,69722.359375
5469,0.9,155000,7751.87353515625
5469,0.01,155000,76806.703125
5473,0.0,155000,51826.16796875
5473,0.5,155000,25014.171875
5473,0.1,155000,47626.66796875
5473,0.9,155000,5291.42333984375
5473,0.01,155000,51569.1796875
5485,0.0,155000,79572.5078125
5485,0.5,155000,40105.17578125
5485,0.1,155000,72465.296875
5485,0.9,155000,8058.388671875
5485,0.01,155000,78830.484375
5489,0.0,155000,41566.59375
5489,0.5,155000,21702.9921875
5489,0.1,155000,38003.75390625
5489,0.9,155000,4217.83544921875
5489,0.01,155000,41249.1875
5493,0.0,155000,55983.37109375
5493,0.5,155000,29955.59375
5493,0.1,155000,51810.83984375
5493,0.9,155000,5756.07666015625
5493,0.01,155000,55612.48046875
5497,0.0,155000,41066.2734375
5497,0.5,155000,21117.599609375
5497,0.1,155000,37292.7890625
5497,0.9,155000,4145.34765625
5497,0.01,155000,40701.3828125
5509,0.0,155000,40169.59765625
5509,0.5,155000,21807.87890625
5509,0.1,155000,37230.22265625
5509,0.9,155000,4136.90576171875
5509,0.01,155000,39874.421875
5513,0.0,155000,61065.01171875
5513,0.5,155000,30580.513671875
5513,0.1,155000,54186.96875
5513,0.9,155000,6022.10498046875
5513,0.01,155000,60313.64453125
5515,0.0,155000,86218.0234375
5515,0.5,155000,45495.04296875
5515,0.1,155000,80212.296875
5515,0.9,155000,8906.046875
5515,0.01,155000,85606.7265625
5533,0.0,155000,52490.83984375
5533,0.5,155000,24383.845703125
5533,0.1,155000,44002.71484375
5533,0.9,155000,4889.0
5533,0.01,155000,51656.32421875
5539,0.0,155000,63550.6015625
5539,0.5,155000,30500.521484375
5539,0.1,155000,57617.21875
5539,0.9,155000,6408.7919921875
5539,0.01,155000,63295.54296875
5541,0.0,155000,76477.265625
5541,0.5,155000,38123.80859375
5541,0.1,155000,68879.78125
5541,0.9,155000,7648.8349609375
5541,0.01,155000,75821.0625
5543,0.0,155000,56680.65625
5543,0.5,155000,27446.10546875
5543,0.1,155000,52141.6953125
5543,0.9,155000,5796.91455078125
5543,0.01,155000,56344.0703125
5545,0.0,155000,77663.609375
5545,0.5,155000,39847.05078125
5545,0.1,155000,69847.5546875
5545,0.9,155000,7758.28369140625
5545,0.01,155000,76961.8515625
5549,0.0,155000,38770.51953125
5549,0.5,155000,20382.447265625
5549,0.1,155000,35433.35546875
5549,0.9,155000,3934.892333984375
5549,0.01,155000,38458.09375
5561,0.0,155000,39085.19140625
5561,0.5,155000,19405.935546875
5561,0.1,155000,35111.16796875
5561,0.9,155000,3902.79736328125
5561,0.01,155000,38829.625
5567,0.0,155000,64401.98828125
5567,0.5,155000,32147.80859375
5567,0.1,155000,58894.52734375
5567,0.9,155000,6551.412109375
5567,0.01,155000,63955.6484375
5579,0.0,155000,81440.2734375
5579,0.5,155000,39544.359375
5579,0.1,155000,71916.0859375
5579,0.9,155000,7995.08935546875
5579,0.01,155000,80550.2578125
5583,0.0,155000,69512.6328125
5583,0.5,155000,35198.5625
5583,0.1,155000,62916.40625
5583,0.9,155000,6989.3017578125
5583,0.01,155000,68899.828125
5585,0.0,155000,71772.921875
5585,0.5,155000,36945.02734375
5585,0.1,155000,65853.03125
5585,0.9,155000,7330.85546875
5585,0.01,155000,71061.4609375
5587,0.0,155000,52098.68359375
5587,0.5,155000,26500.6640625
5587,0.1,155000,48394.203125
5587,0.9,155000,5384.76904296875
5587,0.01,155000,51890.67578125
5597,0.0,155000,65689.234375
5597,0.5,155000,32287.9453125
5597,0.1,155000,60394.58203125
5597,0.9,155000,6707.291015625
5597,0.01,155000,65255.82421875
5599,0.0,155000,71792.1328125
5599,0.5,155000,36412.69140625
5599,0.1,155000,65332.71875
5599,0.9,155000,7266.48193359375
5599,0.01,155000,71279.2265625
5601,0.0,155000,60334.85546875
5601,0.5,155000,31930.203125
5601,0.1,155000,55285.4765625
5601,0.9,155000,6144.28955078125
5601,0.01,155000,59812.21484375
5603,0.0,155000,64744.56640625
5603,0.5,155000,31393.833984375
5603,0.1,155000,58481.15234375
5603,0.9,155000,6494.8017578125
5603,0.01,155000,64289.984375
5609,0.0,155000,37425.0859375
5609,0.5,155000,20173.09375
5609,0.1,155000,34221.5234375
5609,0.9,155000,3798.1025390625
5609,0.01,155000,37243.859375
5611,0.0,155000,46099.08984375
5611,0.5,155000,24058.482421875
5611,0.1,155000,42324.37109375
5611,0.9,155000,4715.05810546875
5611,0.01,155000,45884.04296875
5613,0.0,155000,70886.421875
5613,0.5,155000,35506.02734375
5613,0.1,155000,64027.58984375
5613,0.9,155000,7108.3818359375
5613,0.01,155000,70194.09375
5615,0.0,155000,75161.2421875
5615,0.5,155000,40309.5234375
5615,0.1,155000,71266.28125
5615,0.9,155000,7918.220703125
5615,0.01,155000,74770.0390625
5617,0.0,155000,63654.015625
5617,0.5,155000,32566.24609375
5617,0.1,155000,57825.03125
5617,0.9,155000,6428.80517578125
5617,0.01,155000,63075.00390625
5619,0.0,155000,60062.76171875
5619,0.5,155000,30322.234375
5619,0.1,155000,54589.58203125
5619,0.9,155000,6050.8623046875
5619,0.01,155000,59476.2890625
5627,0.0,155000,81111.2734375
5627,0.5,155000,38192.33984375
5627,0.1,155000,73214.2578125
5627,0.9,155000,8135.44091796875
5627,0.01,155000,80722.3828125
5629,0.0,155000,65536.1171875
5629,0.5,155000,33761.375
5629,0.1,155000,58527.54296875
5629,0.9,155000,6488.00830078125
5629,0.01,155000,64911.2578125
5631,0.0,155000,70770.5234375
5631,0.5,155000,36861.41796875
5631,0.1,155000,64511.77734375
5631,0.9,155000,7170.2333984375
5631,0.01,155000,70133.03125
5633,0.0,155000,36338.37890625
5633,0.5,155000,16780.009765625
5633,0.1,155000,31276.2421875
5633,0.9,155000,3477.770263671875
5633,0.01,155000,36074.39453125
5637,0.0,155000,56000.98828125
5637,0.5,155000,29526.02734375
5637,0.1,155000,51460.72265625
5637,0.9,155000,5716.0732421875
5637,0.01,155000,55577.72265625
5645,0.0,155000,81951.4375
5645,0.5,155000,42064.2421875
5645,0.1,155000,74409.9609375
5645,0.9,155000,8268.0009765625
5645,0.01,155000,81427.75
5663,0.0,155000,74750.171875
5663,0.5,155000,38085.12890625
5663,0.1,155000,67667.3359375
5663,0.9,155000,7521.48876953125
5663,0.01,155000,74016.4921875
5667,0.0,155000,85845.703125
5667,0.5,155000,43052.41015625
5667,0.1,155000,77653.03125
5667,0.9,155000,8632.416015625
5667,0.01,155000,85068.015625
5671,0.0,155000,67544.09375
5671,0.5,155000,32935.95703125
5671,0.1,155000,59613.1796875
5671,0.9,155000,6619.0927734375
5671,0.01,155000,66669.3515625
5677,0.0,155000,42770.20703125
5677,0.5,155000,22915.484375
5677,0.1,155000,40316.16796875
5677,0.9,155000,4483.5498046875
5677,0.01,155000,42550.5078125
5699,0.0,155000,67200.9296875
5699,0.5,155000,30329.404296875
5699,0.1,155000,60465.44921875
5699,0.9,155000,6721.64892578125
5699,0.01,155000,66910.2734375
5703,0.0,155000,85093.484375
5703,0.5,155000,42946.796875
5703,0.1,155000,76667.5
5703,0.9,155000,8529.3486328125
5703,0.01,155000,84167.125
5707,0.0,155000,56927.3984375
5707,0.5,155000,30121.72265625
5707,0.1,155000,52581.328125
5707,0.9,155000,5847.9091796875
5707,0.01,155000,56698.2890625
5713,0.0,155000,56710.10546875
5713,0.5,155000,29050.83984375
5713,0.1,155000,51857.796875
5713,0.9,155000,5747.064453125
5713,0.01,155000,56241.171875
5721,0.0,155000,38742.5078125
5721,0.5,155000,22580.626953125
5721,0.1,155000,36817.7890625
5721,0.9,155000,4084.2646484375
5721,0.01,155000,38570.0703125
5723,0.0,155000,64474.30078125
5723,0.5,155000,35272.0
5723,0.1,155000,59121.26171875
5723,0.9,155000,6567.669921875
5723,0.01,155000,64134.48828125
5729,0.0,155000,66831.9453125
5729,0.5,155000,34182.94140625
5729,0.1,155000,60821.19921875
5729,0.9,155000,6774.080078125
5729,0.01,155000,66145.5078125
5731,0.0,155000,62218.86328125
5731,0.5,155000,31947.65625
5731,0.1,155000,56447.31640625
5731,0.9,155000,6269.7685546875
5731,0.01,155000,61645.8359375
5739,0.0,155000,96482.34375
5739,0.5,155000,48436.40234375
5739,0.1,155000,87009.1953125
5739,0.9,155000,9658.728515625
5739,0.01,155000,95585.375
5747,0.0,155000,58044.96875
5747,0.5,155000,28907.544921875
5747,0.1,155000,52883.28125
5747,0.9,155000,5884.26708984375
5747,0.01,155000,57584.203125
5753,0.0,155000,39012.5
5753,0.5,155000,20516.6171875
5753,0.1,155000,35981.9296875
5753,0.9,155000,3992.65087890625
5753,0.01,155000,38702.078125
5755,0.0,155000,83832.96875
5755,0.5,155000,45004.375
5755,0.1,155000,78594.921875
5755,0.9,155000,8729.8515625
5755,0.01,155000,83389.1171875
5759,0.0,155000,63524.1171875
5759,0.5,155000,30639.75390625
5759,0.1,155000,58386.8984375
5759,0.9,155000,6490.19921875
5759,0.01,155000,63059.234375
5761,0.0,155000,38828.91796875
5761,0.5,155000,21057.83203125
5761,0.1,155000,36089.0859375
5761,0.9,155000,4006.78662109375
5761,0.01,155000,38601.26953125
5765,0.0,155000,58797.66015625
5765,0.5,155000,28568.119140625
5765,0.1,155000,52339.93359375
5765,0.9,155000,5819.330078125
5765,0.01,155000,58128.203125
5767,0.0,155000,59131.953125
5767,0.5,155000,29471.0859375
5767,0.1,155000,54723.890625
5767,0.9,155000,6079.96142578125
5767,0.01,155000,58941.93359375
5771,0.0,155000,61618.1171875
5771,0.5,155000,32383.181640625
5771,0.1,155000,56549.44921875
5771,0.9,155000,6286.7177734375
5771,0.01,155000,61232.8359375
5773,0.0,155000,38555.125
5773,0.5,155000,18581.869140625
5773,0.1,155000,34048.62890625
5773,0.9,155000,3782.89404296875
5773,0.01,155000,38281.59765625
5777,0.0,155000,57271.296875
5777,0.5,155000,28061.484375
5777,0.1,155000,51452.84765625
5777,0.9,155000,5716.0859375
5777,0.01,155000,56803.80078125
5789,0.0,155000,41613.6875
5789,0.5,155000,21453.5546875
5789,0.1,155000,38154.11328125
5789,0.9,155000,4243.5185546875
5789,0.01,155000,41250.90234375
5793,0.0,155000,38879.70703125
5793,0.5,155000,22590.482421875
5793,0.1,155000,36910.9296875
5793,0.9,155000,4097.71337890625
5793,0.01,155000,38688.09765625
5799,0.0,155000,68443.9609375
5799,0.5,155000,35112.2890625
5799,0.1,155000,61899.64453125
5799,0.9,155000,6885.9482421875
5799,0.01,155000,67697.984375
5803,0.0,155000,58686.4375
5803,0.5,155000,30080.052734375
5803,0.1,155000,53539.9765625
5803,0.9,155000,5941.6337890625
5803,0.01,155000,58189.1484375
5809,0.0,155000,53338.6640625
5809,0.5,155000,26338.19140625
5809,0.1,155000,47975.76953125
5809,0.9,155000,5330.740234375
5809,0.01,155000,53041.328125
5815,0.0,155000,85849.7109375
5815,0.5,155000,42528.234375
5815,0.1,155000,78370.46875
5815,0.9,155000,8695.3759765625
5815,0.01,155000,85180.3203125
5833,0.0,155000,32385.615234375
5833,0.5,155000,16287.185546875
5833,0.1,155000,28731.673828125
5833,0.9,155000,3189.656005859375
5833,0.01,155000,31995.7265625
5837,0.0,155000,72934.1171875
5837,0.5,155000,38151.26171875
5837,0.1,155000,66790.2109375
5837,0.9,155000,7416.1787109375
5837,0.01,155000,72540.2109375
5847,0.0,155000,96927.6796875
5847,0.5,155000,48266.16796875
5847,0.1,155000,87049.0625
5847,0.9,155000,9680.16015625
5847,0.01,155000,95962.5234375
5853,0.0,155000,55869.88671875
5853,0.5,155000,29277.53125
5853,0.1,155000,51047.94921875
5853,0.9,155000,5669.46240234375
5853,0.01,155000,55360.3046875
5855,0.0,155000,74547.2734375
5855,0.5,155000,41477.84765625
5855,0.1,155000,70002.25
5855,0.9,155000,7774.02685546875
5855,0.01,155000,74141.46875
5873,0.0,155000,51753.0
5873,0.5,155000,26019.2890625
5873,0.1,155000,46659.078125
5873,0.9,155000,5179.73486328125
5873,0.01,155000,51255.2578125
5891,0.0,155000,71486.3671875
5891,0.5,155000,37285.73828125
5891,0.1,155000,65554.34375
5891,0.9,155000,7280.3046875
5891,0.01,155000,71198.3203125
5893,0.0,155000,39156.828125
